-52.5 -34 -50.2442 -3.84935 -44.3688 -18.639 -43.761 -6.68571 -47.6104 -28.161 -43.9636 0.405195 -32.8208 -18.639 -30.3896 -32.0104 -20.0571 -0.405195 -5.87532 -31.4026 -3.44416 10.3325 -9.31948 -13.574 
-42.9545 -34 -48.8312 -4.03262 -41.9377 -19.0442 -41.1273 -6.07792 -44.3603 -31.7737 -40.7221 3.84935 -30.7948 -21.2727 -20.8675 -31.6052 -26.7429 -0.81039 -1.21558 -31.8078 -2.02597 15.3974 -7.67963 -12.8958 
-28.6364 -34 -49.6364 -3.44416 -31.6052 -20.6649 -30.7948 -7.6987 -30.187 -30.9974 -29.9844 4.45714 -18.8416 -18.8416 -14.7896 -32.4156 -13.574 -0.607792 1.82338 -32.4156 0.81039 7.4961 1.41818 -15.1948 
-52.5 34 -50.6494 5.26753 -43.1532 6.88831 -45.787 20.0571 -43.5584 -2.22857 -46.5974 31.4026 -33.0234 17.2208 -21.6779 -1.21558 -29.7818 32.0104 -4.65974 -19.2468 -2.43117 32.0104 -5.67273 10.9403 
-42.9545 34 -50.6494 4.65974 -40.5195 5.26753 -41.1273 13.9792 -40.1143 -3.84935 -40.7221 31.2 -28.3636 21.4753 -20.3494 -3.08173 -22.8935 31.8078 -2.63377 -19.6519 -1.49748 29.8477 -4.04222 13.2065 
-28.6364 34 -53 4.02179 -35.8597 2.63377 -36.4675 12.561 -32.8208 -7.29351 -32.0104 30.7948 -23.7039 19.6519 -11.7506 3.24156 -12.9662 31.8078 -2.43117 -18.0312 1.21558 29.7818 -1.01299 16.0052 
-14.3182 34 -50.2442 4.25455 -20.0571 2.02597 -19.6519 18.639 -18.8416 -8.71169 -17.4234 32.0104 -7.9013 17.0182 -3.24156 1.82338 -3.24156 25.9325 9.52208 -15.8026 7.9013 32.4156 9.72468 9.52208 
-2.66454e-15 34 -53 3.80999 -12.1558 3.84935 -11.5481 17.8286 -9.92727 -9.31948 -5.06494 31.4026 -1.21558 19.0442 5.26753 6.07792 8.1039 24.9195 13.574 -13.9792 20.4623 32.213 17.2208 12.3584 
14.3182 34 -53 3.64028 -3.84935 3.44416 -1.01299 21.6779 1.21558 -8.30649 8.71169 31.6052 12.9662 14.3844 22.8935 5.67273 22.8935 24.7169 31.4026 -9.31948 41.1273 31.2 31.4026 11.1429 
28.6364 34 -53 3.47531 0.405195 3.84935 0.202597 16.8156 4.25455 -10.1299 2.43117 27.3506 22.4502 17.1255 29.3579 4.89299 27.1993 30.797 37.8487 -5.18081 47.813 26.7429 41.7343 10.9373 
42.9545 34 -53 3.33124 -0.287823 -0.719557 -0.863469 11.2251 11.8007 -12.8081 0.575646 24.1771 24.321 16.9815 34.107 3.88561 40.4391 32.9557 37.5609 -5.90037 50.369 20.5793 36.6974 15.9742 
52.5 34 -52.8583 3.2173 0.143911 2.73432 -0.431734 13.6716 6.76384 -12.6642 1.43911 27.1993 27.1993 17.4133 33.5314 0.575646 29.6458 31.8044 40.0074 -6.61993 51.0886 32.6679 39.8635 10.5055 
52.5 -34 -52.5723 -3.24433 -0.719557 -14.1033 1.58303 -1.2952 0.863469 -27.631 12.9757 12.2752 27.9188 -18.1328 29.214 -31.6605 36.0622 -3.78503 47.7786 -31.5166 42.1612 4.09047 42.5978 -13.5277 
38.1818 -34 -51.6079 -3.42768 -2.6408 -17.6631 0.551671 -2.58643 -0.371842 -30.8877 7.24019 11.2677 22.8819 -20.5793 36.5535 -32.0923 34.5387 -4.74908 48.4982 -24.6089 38.7515 6.77436 44.0369 -12.3764 
23.8636 -34 -51.6246 -3.61298 -2.59041 -16.4059 -2.15867 -5.75646 -0.143911 -27.4871 0.575646 9.64207 15.8303 -20.0037 25.068 -32.1551 29.214 -4.17343 48.3542 -27.1993 33.7021 7.81988 39.5756 -13.3838 
9.54545 -34 -51.6328 -3.79271 -3.7417 -20.0037 -3.7417 -6.47601 4.17343 -32.524 0.719557 8.05904 7.77122 -18.9963 19.2841 -23.4576 15.8387 -5.66942 28.0627 -32.2362 25.5137 10.8783 27.6576 -10.4916 
-4.77273 -34 -51.6339 -3.96982 -11.9446 -19.572 -11.9446 -6.18819 -7.65212 -30.7291 -11.6568 7.91513 -1.43911 -18.5646 8.20295 -22.4502 3.98278 -4.30975 16.8376 -31.6605 13.9233 14.7727 14.659 -11.3397 
52.5 -34 -51.6651 -3.31524 2.37614 -15.7562 2.54503 -2.69565 0.941658 -28.9578 8.83856 12.0089 23.0258 -17.4133 29.6458 -29.7897 35.4452 -0.628906 50.5024 -28.499 40.3904 6.34155 40.4813 -12.6517 
11.2251 -33.6753 -51.6486 -3.8096 -6.76384 -18.8524 -7.19557 -4.31734 9.21033 -32.8118 -1.51923 10.1175 9.36972 -17.9878 21.498 -24.8173 19.4706 -6.53472 33.8192 -32.2362 27.5198 9.69046 29.3678 -10.6063 
17.1255 -33.5314 -51.6567 -3.74637 -5.40498 -17.8814 -5.65608 -2.00492 -3.30996 -29.7897 0.894589 9.10282 12.8552 -17.9821 21.155 -32.3801 23.541 -5.91077 44.7565 -31.3727 31.3664 7.91107 34.5431 -11.1023 
17.7011 -33.3875 -51.662 -3.75054 -5.04686 -17.8423 -5.31826 -1.93008 -0.719557 -29.9336 0.726293 8.9508 13.1647 -18.0242 24.7391 -29.4002 27.9188 -4.89299 41.0148 -30.3653 31.3705 7.713 37.2731 -12.0886 
47.6347 -33.5314 -51.7064 -3.41893 -1.15129 -17.2694 1.97047 -2.37606 -0.287823 -29.214 7.59528 12.6708 25.7868 -18.1377 30.8874 -31.7085 33.9508 -2.47516 48.2103 -31.0849 39.5233 5.99218 41.0746 -13.1047 
14.8229 -33.2435 -51.6641 -3.8025 -5.68054 -18.0337 -5.6154 -1.98706 -3.02214 -29.6458 1.14422 8.88004 11.4353 -18.114 14.9668 -31.3727 21.6507 -3.93295 36.2657 -31.6605 30.7258 8.53361 32.8118 -13.0959 
-0.863469 -33.8192 -51.6388 -3.96609 -12.2948 -19.0322 -12.5693 -2.34408 -5.0369 -32.6679 -10.1162 8.58942 -0.287823 -20.4354 10.2177 -24.1771 4.54512 -4.77181 19.8001 -32.231 13.9142 14.4018 18.1768 -11.0085 
-18.1328 -34.107 -51.6025 -4.15989 -22.1699 -19.7366 -23.1445 -3.26916 -19.5471 -32.3906 -20.7138 10.784 -13.1967 -18.9746 -4.60517 -25.0406 -8.01812 -2.46549 7.33398 -32.3128 4.37045 16.9929 5.61256 -13.1271 
