37.0383 21.1092 -49.1614 0.0385255 2.529 -2.721 2.89504 11.8614 12.248 -12.2075 4.87519 25.3312 18.5305 12.2337 34.2718 0.720168 28.5847 20.2309 39.7048 -10.6081 39.8223 26.9093 38.3636 11.8856 
28.6205 12.3029 -49.3605 0.230398 -0.111431 -4.1508 0.12183 9.58711 6.22376 -15.5361 3.22724 22.1138 12.5298 7.29214 28.0889 -2.95778 24.3971 14.9776 31.7286 -13.7275 33.3648 27.0802 31.7008 7.30098 
44.7016 0.185484 -49.0241 -3.6785 3.05206 -6.0848 3.02945 6.18164 9.24429 -19.1943 9.21239 19.3225 22.8145 0.741935 37.4823 -3.76589 37.443 3.96968 44.4479 -7.02565 44.4366 7.27275 40.4355 0 
13.1694 -21.3306 -49.5038 0.235903 -4.82258 -14.8387 -6.67533 -0.789366 -2.78226 -24.8548 -1.09878 12.395 4.38866 -8.81942 7.02105 -19.9737 13.2882 2.47324 18.0748 -29.2083 21.6132 17.8608 19.6038 -13.6675 
29.4919 -3.89516 -49.1742 2.71998 -0.145842 -7.41299 0.217268 5.0233 5.66934 -20.6392 5.27148 18.0567 14.8102 -3.51927 21.4263 -12.3474 22.0316 6.53684 30.1682 -19.1847 30.7281 14.0186 30.7903 -2.22581 
17.9919 1.1129 -49.261 -2.10137 -4.83584 -5.52222 -4.88006 6.27673 0.313608 -18.1635 0.59706 18.8935 6.67742 0.927419 10.1684 -11.0158 10.4105 13.1947 19.7987 -21.2045 19.3133 22.6367 20.7742 1.48387 
0.629792 31.9934 -49.7833 3.93291 -13.1697 6.58487 -13.6401 16.9325 -7.1728 -6.58487 -12.4065 27.4407 -7.40798 12.5818 2.55538 0.851794 -4.30359 25.9209 10.5351 -16.8156 10.6219 29.7603 12.8424 15.5953 
36.7793 14.7635 -49.2972 -0.0431218 2.49759 -3.78643 2.74701 10.0526 10.0555 -14.7736 5.5161 23.165 17.5984 8.88289 35.0806 -1.11171 30.0725 15.8571 42.7537 -9.54323 42.2447 23.031 37.9866 8.46787 
37.6858 3.49662 -49.1868 -0.600596 3.09421 -3.35207 2.96529 4.89917 5.19355 -17.4355 6.67742 17.621 16.9746 2.79311 34.9662 -4.14414 33.2222 8.80198 43.1354 -9.1615 41.0037 15.0362 36.4436 3.08685 
49.0951 -11.3399 -49.0331 4.16015 1.73434 -9.73898 4.40266 4.19854 2.13457 -22.5464 12.3497 14.2995 26.4056 -6.49751 38.1555 -12.1404 40.5449 -1.84295 46.1892 -18.0685 45.8752 1.21685 45.0928 -7.07077 
42.9872 -3.61342 -49.0489 3.1676 2.40868 -6.85852 2.84358 5.1003 6.86108 -20.2154 7.7664 18.008 22.6698 -3.52949 35.3757 -6.96147 36.6876 3.04976 43.2364 -13.8307 44.333 9.08341 40.8776 -3.08527 
46.1022 0.249201 -49.0035 -3.59127 3.1159 -6.04893 3.08465 6.16442 7.50042 -18.9006 7.41455 19.0502 23.9804 2.50052 37.8786 -5.85623 37.754 7.10224 46.6006 -7.97444 46.6006 7.72524 41.923 1.57514 
26.2819 -31.8852 -49.4952 1.86702 -2.01295 -18.145 -1.49932 -2.73744 1.4555 -26.9172 7.76906 7.5597 12.9526 -14.5263 20.7 -26.1474 29.5304 -4.61022 33.5176 -29.7796 29.4058 12.7093 32.5208 -14.4537 
27.4516 -15.2097 -49.2864 1.94288 -1.37476 -11.3932 -0.0347058 1.90669 3.2154 -23.8023 5.36419 14.6959 14.1115 -7.35884 16.9474 -17.7947 24.4217 2.49201 30.8403 -23.9362 30.4124 14.555 31.5605 -9.35783 
49.8952 -17.0645 -48.4113 -0.370968 2.44956 -10.8973 4.64145 2.44284 3.31834 -23.4468 14.7021 12.5147 26.3348 -9.01696 36.7716 -15.134 40.2839 -3.91322 44.6215 -20.1945 46.0702 1.51855 44.5005 -7.37645 
47.761 21.0789 -49.1953 -3.80384 4.35044 -1.61854 4.39411 13.6592 15.3751 -10.9709 5.72262 24.3887 26.1987 9.67074 37.245 -0.120925 35.4291 20.1995 46.3514 -8.09904 42.7864 24.6181 42.4448 7.86015 
-1.7638 30.9254 -49.7822 3.96228 -11.8763 4.58589 -13.1816 17.9858 -10.5671 -9.11048 -14.3585 27.9417 -9.05419 10.5828 -1.74175 1.33262 -8.95354 24.8926 8.102 -17.1714 9.00833 29.4448 9.91929 15.0574 
27.9962 0.449136 -49.1471 -2.10641 -0.140632 -6.42502 -0.17844 6.70811 4.93977 -19.1395 5.00521 19.437 13.5058 2.1303 23.9539 -10.0307 23.2054 11.2284 28.1459 -23.0557 28.4453 22.6065 30.5171 1.01687 
22.2946 32.4973 -49.5694 2.78367 -1.7638 0.587935 -2.11656 16.9325 6.93763 -8.23108 -1.61161 28.5859 9.76148 16.7465 20.3214 3.40718 13.6594 26.4205 25.2734 -15.9621 28.8198 27.0131 28.1092 16.5491 
10.1392 -24.1473 -49.5158 1.83146 -8.77451 -15.666 -7.35759 -1.96017 -6.31666 -24.5604 -0.385049 8.79419 2.79134 -9.20524 2.17895 -22.7579 11.5065 1.22193 16.5429 -29.884 15.0754 16.5429 17.718 -16.9034 
9.73898 -32.2854 -49.5732 1.80396 -8.92074 -18.8635 -7.43909 -4.52547 -6.67742 -26.8952 -1.16438 6.59084 0.484211 -14.0421 2.3 -23.9684 9.20482 -3.2763 18.3629 -30.6048 15.0268 20.2093 18.8381 -18.9399 
16.5798 -26.3395 -49.5425 -2.34503 -4.00232 -16.8097 -4.43118 -1.54126 -0.352761 -27.045 2.67153 11.1211 7.14211 -10.6526 8.83684 -20.8211 18.0235 -2.34204 24.9368 -30.3842 20.4634 19.3222 25.2533 -17.3107 
-1.29346 -32.3364 -49.7897 -4.10726 -12.9672 -18.3656 -13.7577 -2.23415 -13.1697 -29.3967 -9.79793 8.62005 -8.70143 -11.5235 -6.77895 -26.0263 -1.03314 -1.77959 12.7243 -29.7749 8.28258 18.0443 12.5248 -18.7363 
34.7232 32.9922 -49.3466 -1.57056 2.46825 -0.247435 -0.96361 18.6801 11.2167 -8.43581 2.48338 27.8501 19.1154 14.9504 30.5483 2.85117 22.0308 27.087 37.9817 -10.8956 38.0715 28.0959 38.1854 13.2376 
54.5 -36 -49.1503 2.75191 1.74229 -17.5534 6.05498 0.62556 8.09904 -28.2843 18.5655 7.35144 26.1661 -18.0671 31.8978 -28.1597 38.8982 -2.24021 45.23 -31.0256 45.8275 11.7451 43.8877 -13.3394 
35.3538 -30.8179 -49.4528 1.69662 -1.73434 -18.1439 0.591091 -1.8218 2.5348 -27.616 11.7556 8.28394 19.8782 -13.8747 24.0139 -26.1485 34.5196 -0.407311 38.377 -26.4153 33.5976 16.0927 36.658 -11.201 
48.8283 -30.9513 -49.4223 0.913575 0.266821 -16.8097 4.29664 -0.648507 2.5348 -27.4826 17.0092 8.85765 25.7823 -15.0242 32.77 -26.6645 38.0836 -2.34204 42.4888 -28.4089 42.7908 8.03631 42.7676 -13.5431 
54.5 36 -49.1512 -2.74499 6.02736 -0.615368 1.72856 17.5603 17.4234 -7.4961 6.07792 27.7558 29.4713 16.244 38.6945 2.953 33.9496 30.2977 45.853 -6.23003 49.0263 32.0789 43.6841 11.4047 
-18.2601 0.129505 -49.5582 1.65061 -29.9844 -5.26753 -30.5922 4.86234 -26.3377 -16.2078 -26.5403 17.626 -22.145 0.662544 -17.4234 -10.7377 -16.613 13.574 -5.49711 -27.246 -5.41716 27.266 -10.7489 -0.129505 
9.33875 -0.400232 -49.2551 2.39692 -9.92727 -6.28052 -10.1299 5.67273 -5.47013 -17.626 -4.45714 16.8156 0.622536 -1.75985 7.20418 -14.5418 8.27146 12.2738 14.9161 -24.4391 14.7698 24.3585 15.0263 -2.40413 
0 0 -49.3787 -0.685565 -14.1818 -4.65974 -14.1818 5.06494 -10.9403 -15.6 -10.3325 17.0182 -5.8277 0.388514 5.2461 -12.7011 4.96999 13.5294 10.4922 -24.2977 7.64077 25.1239 9.93998 0.27611 
8.22222 10 -49.5456 2.07083 -11.3455 -1.01299 -11.1429 9.72468 -5.87532 -13.7766 -7.87832 19.2843 -1.1129 5.37903 6.4493 -5.5975 4.23684 19.9737 13.3548 -20.2177 14.8632 31.6405 14.4677 8.90323 
4.11182 -5.73163 -49.445 -0.10771 -12.3584 -8.30649 -12.1558 1.82338 -8.1039 -19.0442 -7.4961 14.587 -2.99882 -2.92831 1.65983 -13.6542 7.29764 8.3301 11.3387 -29.0319 12.9209 20.9279 11.9447 -4.06014 
-1.7638 -25.6339 -49.7432 -3.64231 -16.4104 -16.613 -16.4104 -3.64675 -13.5729 -25.5286 -11.0697 10.5009 -10.1891 -11.7305 -8.13209 -22.0815 -3.02337 0.175464 8.57776 -29.1932 8.30988 19.8818 12.1175 -16.2924 
-0.556452 -15.5806 -49.6313 -1.40634 -14.1818 -14.3844 -13.7766 -3.24156 -10.5351 -23.7039 -11.129 10.9435 -5.37903 -9.08871 -3.03896 -17.0182 -1.12732 5.0207 8.64413 -28.8458 5.59522 21.1242 9.77546 -11.3029 
-1.48867 -13.274 -49.6651 -3.01507 -16.2078 -12.1558 -16.0052 -2.83636 -14.587 -20.6649 -12.3986 12.2771 -9.64516 -8.34677 -5.29313 -15.6883 -3.52184 4.77565 8.40043 -30.1029 3.63214 27.7276 9.77546 -9.06266 
47.2691 8.80631 -48.9733 -1.21798 2.58691 -5.409 2.46933 8.93661 12.2067 -16.4351 4.4683 20.3425 22.6086 6.05702 39.9306 1.3515 38.2571 10.9225 46.6053 -1.21685 46.1976 15.5737 45.0826 7.87156 
47.2236 -4.73482 -49.0285 2.77518 2.76017 -6.80866 3.36258 4.72107 6.67279 -20.3116 8.69269 17.4474 24.2463 -3.91715 37.8786 -10.5911 38.7508 2.49201 45.853 -14.2045 46.2857 7.94997 44.0807 -5.43853 
45.3546 4.85942 -49.04 -3.305 3.28511 -4.98736 2.68078 7.27341 8.30487 -17.5319 6.61589 20.4772 23.8895 4.13371 38.0967 -2.05148 36.4224 7.28911 46.8 -1.82338 44.3775 12.2302 44.6532 6.72661 
51.2297 15.4756 -49.0953 -3.68474 4.90284 -3.06513 5.01639 11.6994 13.7837 -13.1377 6.49915 22.9944 27.322 8.13037 38.377 2.11821 38.6335 15.9887 46.3514 -7.47604 45.1247 20.298 45.0826 7.29908 
47.761 15.609 -49.152 -4.02733 2.00116 -3.60209 2.40139 11.3399 11.1429 -14.9922 3.20186 22.6798 25.9729 7.70635 38.0883 1.62078 36.9796 16.5879 45.7284 -6.10543 43.4594 19.7404 44.6532 8.1578 
44.4258 10.406 -49.1093 -3.83962 2.00116 -4.13573 1.2007 9.60557 4.80278 -16.4095 2.80162 19.478 24.0306 5.94915 38.4543 -0.241851 36.3185 13.5226 46.8 -1.82338 42.9339 14.6128 44.5101 7.4422 
